epoch,train_loss,val_ap,val_auc,test_ap,test_auc,train_wall_s,hybrid_eval_wall_s,cumulative_train_wall_s,cumulative_epoch_wall_s,best_yita,val_score_path,test_score_path,hit_at_10
1,0.6533670425415039,0.8291260908934839,,0.3092137472768725,0.4258957289581318,37.551977,65.493263,37.551977,155.149298,1e-06,/home/wzq/TGN-benchmark/systems/EAGLE/reports/smoke_eagle_probe_lastfm/tta/workspace/time_epoch_scores/lastfm/topk_20_flag_last_lr_0.0001_wd_5e-05_bs_200/val_epoch_1.pkl,/home/wzq/TGN-benchmark/systems/EAGLE/reports/smoke_eagle_probe_lastfm/tta/workspace/time_epoch_scores/lastfm/topk_20_flag_last_lr_0.0001_wd_5e-05_bs_200/test_epoch_1.pkl,0.586430816047696
